Type	School Year	County	District	School	Agency Name	Average Teacher Salary	Average Years of Teaching Experience	Masters Count	Percentage of Teachers with Master's Degrees	Teacher Count	White, Not Hispanic	Black, Not Hispanic	Hispanic	Asian / Pacific Islanders	American Indian / Alaskan Native
DI	20052006	04	0001	000	BANNER COUNTY PUBLIC SCHOOLS	35503	17.80	*	*	18.25	18	*	*	*	*
DI	20062007	04	0001	000	BANNER COUNTY PUBLIC SCHOOLS	36671	19.10	*	*	18.25	18	*	*	*	*
DI	20072008	04	0001	000	BANNER COUNTY PUBLIC SCHOOLS	38545	16.85	*	*	18.25	18	*	*	*	*
DI	20082009	04	0001	000	BANNER COUNTY PUBLIC SCHOOLS	40882	18.19	*	*	19.23	19	*	*	*	*
SC	19981999	04	0001	001	BANNER COUNTY HIGH SCHOOL	25927	13.80	*	*	*	*	*	*	*	*
SC	20032004	04	0001	001	BANNER COUNTY HIGH SCHOOL	56665	17.31	*	*	*	*	*	*	*	*
SC	20052006	04	0001	001	BANNER COUNTY HIGH SCHOOL	34849	18.08	*	*	*	*	*	*	*	*
SC	20062007	04	0001	001	BANNER COUNTY HIGH SCHOOL	35842	19.54	*	*	*	10	*	*	*	*
SC	20072008	04	0001	001	BANNER COUNTY HIGH SCHOOL	38445	17.85	*	*	*	10	*	*	*	*
SC	20082009	04	0001	001	BANNER COUNTY HIGH SCHOOL	41260	19.50	*	*	*	10	*	*	*	*
SC	19981999	04	0001	002	BANNER COUNTY ELEMENTARY SCH	27437	14.09	*	*	*	*	*	*	*	*
SC	20032004	04	0001	002	BANNER COUNTY ELEMENTARY SCH	70605	14.55	*	*	*	*	*	*	*	*
SC	20052006	04	0001	002	BANNER COUNTY ELEMENTARY SCH	34664	14.09	*	*	*	*	*	*	*	*
SC	20062007	04	0001	002	BANNER COUNTY ELEMENTARY SCH	36129	15.36	*	*	*	*	*	*	*	*
SC	20072008	04	0001	002	BANNER COUNTY ELEMENTARY SCH	37913	13.64	*	*	*	*	*	*	*	*
SC	20082009	04	0001	002	BANNER COUNTY ELEMENTARY SCH	40916	16.15	*	*	*	*	*	*	*	*
DI	19981999	05	0071	000	SANDHILLS PUBLIC SCHOOLS	30874	14.67	*	*	18.67	*	*	*	*	*
DI	20032004	05	0071	000	SANDHILLS PUBLIC SCHOOLS	34936	15.56	*	*	18.00	*	*	*	*	*
DI	20052006	05	0071	000	SANDHILLS PUBLIC SCHOOLS	32687	14.55	*	*	18.69	19	*	*	*	*
DI	20062007	05	0071	000	SANDHILLS PUBLIC SCHOOLS	35223	15.00	*	*	17.65	18	*	*	*	*
DI	20072008	05	0071	000	SANDHILLS PUBLIC SCHOOLS	35569	16.52	*	*	18.75	19	*	*	*	*
DI	20082009	05	0071	000	SANDHILLS PUBLIC SCHOOLS	37431	17.30	*	*	16.90	17	*	*	*	*
SC	19981999	05	0071	001	HIGH SCHOOL AT DUNNING	31360	15.00	*	*	10.46	*	*	*	*	*
SC	20032004	05	0071	001	HIGH SCHOOL AT DUNNING	37828	17.55	*	*	12.35	*	*	*	*	*
SC	20052006	05	0071	001	HIGH SCHOOL AT DUNNING	32587	16.58	*	*	10.00	10	*	*	*	*
SC	20062007	05	0071	001	HIGH SCHOOL AT DUNNING	34353	15.50	*	*	10.00	10	*	*	*	*
SC	20072008	05	0071	001	HIGH SCHOOL AT DUNNING	34743	17.18	*	*	*	*	*	*	*	*
SC	20082009	05	0071	001	HIGH SCHOOL AT DUNNING	36281	17.80	*	*	*	*	*	*	*	*
SC	19981999	05	0071	002	ELEMENTARY SCHOOL AT HALSEY	32339	14.27	*	*	*	*	*	*	*	*
SC	20032004	05	0071	002	ELEMENTARY SCHOOL AT HALSEY	72953	14.00	*	*	*	*	*	*	*	*
SC	20052006	05	0071	002	ELEMENTARY SCHOOL AT HALSEY	33526	13.85	*	*	*	*	*	*	*	*
SC	20062007	05	0071	002	ELEMENTARY SCHOOL AT HALSEY	37015	16.00	*	*	*	*	*	*	*	*
SC	20072008	05	0071	002	ELEMENTARY SCHOOL AT HALSEY	37015	17.15	*	*	10.11	10	*	*	*	*
SC	20082009	05	0071	002	ELEMENTARY SCHOOL AT HALSEY	38996	18.15	*	*	*	*	*	*	*	*
DI	20032004	06	0001	000	BOONE CENTRAL SCHOOLS	42081	18.84	*	*	53.58	*	*	*	*	*
DI	20052006	06	0001	000	BOONE CENTRAL SCHOOLS	41200	20.49	16.00	0.3019	50.48	50	*	*	*	*
DI	20062007	06	0001	000	BOONE CENTRAL SCHOOLS	42359	21.19	14.00	0.2692	49.94	50	*	*	*	*
DI	20072008	06	0001	000	BOONE CENTRAL SCHOOLS	44165	20.89	14.00	0.2593	51.14	51	*	*	*	*
DI	20082009	06	0001	000	BOONE CENTRAL SCHOOLS	46016	21.76	14.00	0.2593	51.83	52	*	*	*	*
SC	20032004	06	0001	001	BOONE CENTRAL HIGH SCHOOL	58420	19.96	*	*	22.31	*	*	*	*	*
SC	20052006	06	0001	001	BOONE CENTRAL HIGH SCHOOL	40718	20.15	*	*	23.62	24	*	*	*	*
SC	20062007	06	0001	001	BOONE CENTRAL HIGH SCHOOL	42012	21.21	*	*	21.24	21	*	*	*	*
SC	20072008	06	0001	001	BOONE CENTRAL HIGH SCHOOL	44131	20.24	*	*	22.19	22	*	*	*	*
SC	20082009	06	0001	001	BOONE CENTRAL HIGH SCHOOL	46081	20.29	*	*	22.50	23	*	*	*	*
SC	20032004	06	0001	002	BOONE CENTRAL ELEM-ALBION	90674	20.26	*	*	18.39	*	*	*	*	*
SC	20052006	06	0001	002	BOONE CENTRAL ELEM-ALBION	41294	19.89	*	*	17.40	17	*	*	*	*
SC	20062007	06	0001	002	BOONE CENTRAL ELEM-ALBION	42557	21.20	*	*	18.47	18	*	*	*	*
SC	20072008	06	0001	002	BOONE CENTRAL ELEM-ALBION	43857	21.00	*	*	18.67	19	*	*	*	*
SC	20082009	06	0001	002	BOONE CENTRAL ELEM-ALBION	45271	21.90	*	*	18.67	19	*	*	*	*
SC	20032004	06	0001	004	BOONE CENTRAL MIDDLE SCHOOL	74106	16.17	*	*	*	*	*	*	*	*
SC	20052006	06	0001	004	BOONE CENTRAL MIDDLE SCHOOL	39918	18.71	*	*	*	*	*	*	*	*
SC	20062007	06	0001	004	BOONE CENTRAL MIDDLE SCHOOL	41160	18.23	*	*	10.23	10	*	*	*	*
SC	20072008	06	0001	004	BOONE CENTRAL MIDDLE SCHOOL	42311	18.77	*	*	10.28	10	*	*	*	*
SC	20082009	06	0001	004	BOONE CENTRAL MIDDLE SCHOOL	44912	21.14	*	*	10.66	11	*	*	*	*
DI	19981999	06	0006	000	CEDAR RAPIDS PUBLIC SCHOOLS	26248	15.89	*	*	19.32	*	*	*	*	*
DI	20032004	06	0006	000	CEDAR RAPIDS PUBLIC SCHOOLS	34137	16.18	*	*	16.20	*	*	*	*	*
DI	20052006	06	0006	000	CEDAR RAPIDS PUBLIC SCHOOLS	35593	16.71	*	*	14.99	15	*	*	*	*
DI	20062007	06	0006	000	CEDAR RAPIDS PUBLIC SCHOOLS	33148	16.29	*	*	15.63	16	*	*	*	*
DI	20072008	06	0006	000	CEDAR RAPIDS PUBLIC SCHOOLS	34728	16.94	*	*	16.63	17	*	*	*	*
DI	20082009	06	0006	000	CEDAR RAPIDS PUBLIC SCHOOLS	35893	16.21	*	*	17.25	17	*	*	*	*
SC	19981999	06	0006	001	CEDAR RAPIDS JR-SR HIGH	25909	18.13	*	*	11.02	*	*	*	*	*
SC	20032004	06	0006	001	CEDAR RAPIDS JR-SR HIGH	51336	16.09	*	*	*	*	*	*	*	*
SC	20052006	06	0006	001	CEDAR RAPIDS JR-SR HIGH	34816	15.62	*	*	*	10	*	*	*	*
SC	20062007	06	0006	001	CEDAR RAPIDS JR-SR HIGH	31996	16.33	*	*	*	10	*	*	*	*
SC	20072008	06	0006	001	CEDAR RAPIDS JR-SR HIGH	34159	16.69	*	*	10.89	11	*	*	*	*
SC	20082009	06	0006	001	CEDAR RAPIDS JR-SR HIGH	35492	15.27	*	*	11.00	11	*	*	*	*
SC	19981999	06	0006	002	CEDAR RAPIDS ELEMENTARY SCH	25080	12.92	*	*	*	*	*	*	*	*
SC	20032004	06	0006	002	CEDAR RAPIDS ELEMENTARY SCH	42910	15.10	*	*	*	*	*	*	*	*
SC	20052006	06	0006	002	CEDAR RAPIDS ELEMENTARY SCH	35730	14.00	*	*	*	*	*	*	*	*
SC	20062007	06	0006	002	CEDAR RAPIDS ELEMENTARY SCH	33829	16.00	*	*	*	*	*	*	*	*
SC	20072008	06	0006	002	CEDAR RAPIDS ELEMENTARY SCH	34897	17.40	*	*	*	*	*	*	*	*
SC	20082009	06	0006	002	CEDAR RAPIDS ELEMENTARY SCH	35726	18.00	*	*	*	*	*	*	*	*
DI	19981999	06	0017	000	ST EDWARD PUBLIC SCHOOLS	27583	16.41	*	*	17.45	*	*	*	*	*
DI	20032004	06	0017	000	ST EDWARD PUBLIC SCHOOLS	33562	15.60	*	*	20.00	*	*	*	*	*
DI	20052006	06	0017	000	ST EDWARD PUBLIC SCHOOLS	32128	15.32	*	*	21.50	22	*	*	*	*
DI	20062007	06	0017	000	ST EDWARD PUBLIC SCHOOLS	33621	15.62	*	*	20.50	21	*	*	*	*
DI	20072008	06	0017	000	ST EDWARD PUBLIC SCHOOLS	34368	15.43	*	*	21.50	22	*	*	*	*
DI	20082009	06	0017	000	ST EDWARD PUBLIC SCHOOLS	37087	15.91	*	*	21.00	21	*	*	*	*
SC	19981999	06	0017	001	ST EDWARD HIGH SCHOOL	27310	19.00	*	*	*	*	*	*	*	*
SC	20032004	06	0017	001	ST EDWARD HIGH SCHOOL	38963	15.08	*	*	12.30	*	*	*	*	*
SC	20052006	06	0017	001	ST EDWARD HIGH SCHOOL	30760	14.54	*	*	11.30	11	*	*	*	*
SC	20062007	06	0017	001	ST EDWARD HIGH SCHOOL	32456	15.23	*	*	11.30	11	*	*	*	*
SC	20072008	06	0017	001	ST EDWARD HIGH SCHOOL	33432	15.21	*	*	11.25	11	*	*	*	*
SC	20082009	06	0017	001	ST EDWARD HIGH SCHOOL	36470	15.57	*	*	11.50	12	*	*	*	*
SC	19981999	06	0017	002	ST EDWARD ELEMENTARY SCHOOL	28142	13.30	*	*	*	*	*	*	*	*
SC	20032004	06	0017	002	ST EDWARD ELEMENTARY SCHOOL	50053	17.25	*	*	11.20	*	*	*	*	*
SC	20052006	06	0017	002	ST EDWARD ELEMENTARY SCHOOL	32565	14.58	*	*	10.20	10	*	*	*	*
SC	20062007	06	0017	002	ST EDWARD ELEMENTARY SCHOOL	34132	14.55	*	*	*	*	*	*	*	*
SC	20072008	06	0017	002	ST EDWARD ELEMENTARY SCHOOL	35106	14.50	*	*	10.25	10	*	*	*	*
SC	20082009	06	0017	002	ST EDWARD ELEMENTARY SCHOOL	37632	15.92	*	*	*	10	*	*	*	*
DI	19981999	07	0006	000	ALLIANCE PUBLIC SCHOOLS	32689	16.24	62.00	0.4161	140.00	*	*	*	*	*
DI	20032004	07	0006	000	ALLIANCE PUBLIC SCHOOLS	38433	18.19	54.00	0.4252	126.05	*	*	*	*	*
DI	20052006	07	0006	000	ALLIANCE PUBLIC SCHOOLS	38305	19.05	53.00	0.4309	122.75	121	*	*	*	*
DI	20062007	07	0006	000	ALLIANCE PUBLIC SCHOOLS	37158	18.63	52.00	0.3939	128.65	127	*	*	*	*
DI	20072008	07	0006	000	ALLIANCE PUBLIC SCHOOLS	39856	19.01	54.00	0.4186	123.35	123	*	*	*	*
DI	20082009	07	0006	000	ALLIANCE PUBLIC SCHOOLS	42641	18.34	46.00	0.3966	112.55	113	*	*	*	*
SC	19981999	07	0006	001	ALLIANCE HIGH SCHOOL	34580	18.27	31.00	0.6078	48.20	*	*	*	*	*
SC	20032004	07	0006	001	ALLIANCE HIGH SCHOOL	41868	19.16	27.00	0.6279	43.00	*	*	*	*	*
SC	20052006	07	0006	001	ALLIANCE HIGH SCHOOL	39637	19.59	29.00	0.6591	43.25	43	*	*	*	*
SC	20062007	07	0006	001	ALLIANCE HIGH SCHOOL	39133	19.61	27.00	0.6136	41.62	42	*	*	*	*
SC	20072008	07	0006	001	ALLIANCE HIGH SCHOOL	40405	20.10	23.00	0.5476	40.37	40	*	*	*	*
SC	20082009	07	0006	001	ALLIANCE HIGH SCHOOL	43904	20.09	22.00	0.5116	40.12	40	*	*	*	*
SC	19981999	07	0006	002	ALLIANCE MIDDLE SCHOOL	31506	12.94	13.00	0.3611	36.00	*	*	*	*	*
SC	20032004	07	0006	002	ALLIANCE MIDDLE SCHOOL	44133	17.95	13.00	0.3421	36.20	*	*	*	*	*
SC	20052006	07	0006	002	ALLIANCE MIDDLE SCHOOL	37649	19.30	15.00	0.3488	37.43	36	*	*	*	*
SC	20062007	07	0006	002	ALLIANCE MIDDLE SCHOOL	37082	18.68	14.00	0.3684	35.12	34	*	*	*	*
SC	20072008	07	0006	002	ALLIANCE MIDDLE SCHOOL	40424	18.68	17.00	0.4250	35.49	35	*	*	*	*
SC	20082009	07	0006	002	ALLIANCE MIDDLE SCHOOL	41868	17.53	15.00	0.3947	35.50	36	*	*	*	*
SC	19981999	07	0006	004	EMERSON ELEMENTARY SCHOOL	31395	15.14	*	*	18.20	*	*	*	*	*
SC	20032004	07	0006	004	EMERSON ELEMENTARY SCHOOL	48950	16.56	*	*	22.05	*	*	*	*	*
SC	20052006	07	0006	004	EMERSON ELEMENTARY SCHOOL	37350	18.04	*	*	21.76	22	*	*	*	*
SC	20062007	07	0006	004	EMERSON ELEMENTARY SCHOOL	36152	18.43	*	*	19.63	20	*	*	*	*
SC	20072008	07	0006	004	EMERSON ELEMENTARY SCHOOL	40197	20.39	*	*	20.13	20	*	*	*	*
SC	20082009	07	0006	004	EMERSON ELEMENTARY SCHOOL	42350	19.72	*	*	16.95	17	*	*	*	*
SC	19981999	07	0006	005	GRANDVIEW ELEMENTARY SCHOOL	30980	16.05	*	*	19.20	*	*	*	*	*
SC	20032004	07	0006	005	GRANDVIEW ELEMENTARY SCHOOL	45393	19.58	*	*	21.80	*	*	*	*	*
SC	20052006	07	0006	005	GRANDVIEW ELEMENTARY SCHOOL	36979	19.20	*	*	18.56	18	*	*	*	*
SC	20062007	07	0006	005	GRANDVIEW ELEMENTARY SCHOOL	38703	21.24	*	*	18.38	17	*	*	*	*
SC	20072008	07	0006	005	GRANDVIEW ELEMENTARY SCHOOL	38364	21.11	*	*	16.98	17	*	*	*	*
SC	20082009	07	0006	005	GRANDVIEW ELEMENTARY SCHOOL	42587	16.30	*	*	18.10	18	*	*	*	*
SC	19981999	07	0006	006	ALLIANCE EARLY CHILD ED PROG	*	20.00	*	*	*	*	*	*	*	*
SC	20032004	07	0006	006	ALLIANCE EARLY CHILD ED PROG	72591	22.75	*	*	*	*	*	*	*	*
SC	20052006	07	0006	006	ALLIANCE EARLY CHILD ED PROG	39183	21.50	*	*	*	*	*	*	*	*
SC	20062007	07	0006	006	ALLIANCE EARLY CHILD ED PROG	39183	22.50	*	*	*	*	*	*	*	*
SC	20072008	07	0006	006	ALLIANCE EARLY CHILD ED PROG	39145	24.00	*	*	*	*	*	*	*	*
SC	20082009	07	0006	006	ALLIANCE EARLY CHILD ED PROG	46002	24.00	*	*	*	*	*	*	*	*
DI	19981999	07	0010	000	HEMINGFORD PUBLIC SCHOOLS	29308	12.28	*	*	35.50	*	*	*	*	*
DI	20032004	07	0010	000	HEMINGFORD PUBLIC SCHOOLS	37829	11.94	*	*	35.50	*	*	*	*	*
DI	20052006	07	0010	000	HEMINGFORD PUBLIC SCHOOLS	37409	14.00	*	*	32.10	32	*	*	*	*
DI	20062007	07	0010	000	HEMINGFORD PUBLIC SCHOOLS	40164	14.43	10.00	0.2857	33.21	33	*	*	*	*
DI	20072008	07	0010	000	HEMINGFORD PUBLIC SCHOOLS	42265	16.00	11.00	0.3143	33.21	33	*	*	*	*
DI	20082009	07	0010	000	HEMINGFORD PUBLIC SCHOOLS	43939	16.31	10.00	0.2857	33.21	33	*	*	*	*
SC	19981999	07	0010	001	HEMINGFORD HIGH SCHOOL	29275	9.60	*	*	16.80	*	*	*	*	*
SC	20032004	07	0010	001	HEMINGFORD HIGH SCHOOL	65390	11.05	*	*	17.09	*	*	*	*	*
SC	20052006	07	0010	001	HEMINGFORD HIGH SCHOOL	37211	14.86	*	*	16.81	17	*	*	*	*
SC	20062007	07	0010	001	HEMINGFORD HIGH SCHOOL	40660	14.90	*	*	16.81	17	*	*	*	*
SC	20072008	07	0010	001	HEMINGFORD HIGH SCHOOL	43214	16.85	*	*	16.81	17	*	*	*	*
SC	20082009	07	0010	001	HEMINGFORD HIGH SCHOOL	43469	15.95	*	*	16.66	17	*	*	*	*
SC	19981999	07	0010	002	HEMINGFORD ELEMENTARY SCHOOL	29232	14.95	*	*	18.70	*	*	*	*	*
SC	20032004	07	0010	002	HEMINGFORD ELEMENTARY SCHOOL	50258	12.35	*	*	20.41	*	*	*	*	*
SC	20052006	07	0010	002	HEMINGFORD ELEMENTARY SCHOOL	37106	12.19	*	*	15.29	15	*	*	*	*
SC	20062007	07	0010	002	HEMINGFORD ELEMENTARY SCHOOL	39127	13.38	*	*	15.40	15	*	*	*	*
SC	20072008	07	0010	002	HEMINGFORD ELEMENTARY SCHOOL	40599	14.44	*	*	15.40	15	*	*	*	*
SC	20082009	07	0010	002	HEMINGFORD ELEMENTARY SCHOOL	44439	16.41	*	*	16.55	17	*	*	*	*
DI	19981999	08	0036	000	LYNCH PUBLIC SCHOOLS	26955	13.30	*	*	15.62	*	*	*	*	*
DI	20052006	08	0036	000	LYNCH PUBLIC SCHOOLS	34485	18.38	*	*	14.00	14	*	*	*	*
DI	20062007	08	0036	000	LYNCH PUBLIC SCHOOLS	35303	18.69	*	*	14.25	14	*	*	*	*
DI	20072008	08	0036	000	LYNCH PUBLIC SCHOOLS	36498	19.63	*	*	14.25	14	*	*	*	*
DI	20082009	08	0036	000	LYNCH PUBLIC SCHOOLS	36835	22.50	*	*	11.97	12	*	*	*	*
SC	19981999	08	0036	001	LYNCH SECONDARY SCHOOL	25866	13.23	*	*	10.68	*	*	*	*	*
SC	20052006	08	0036	001	LYNCH SECONDARY SCHOOL	33880	18.25	*	*	*	*	*	*	*	*
SC	20062007	08	0036	001	LYNCH SECONDARY SCHOOL	34866	18.33	*	*	*	*	*	*	*	*
SC	20072008	08	0036	001	LYNCH SECONDARY SCHOOL	36178	19.25	*	*	*	*	*	*	*	*
SC	20082009	08	0036	001	LYNCH SECONDARY SCHOOL	36427	22.42	*	*	*	*	*	*	*	*
SC	19981999	08	0036	002	LYNCH ELEMENTARY SCHOOL	27096	13.40	*	*	*	*	*	*	*	*
SC	20052006	08	0036	002	LYNCH ELEMENTARY SCHOOL	33119	14.89	*	*	*	*	*	*	*	*
SC	20062007	08	0036	002	LYNCH ELEMENTARY SCHOOL	33948	15.89	*	*	*	*	*	*	*	*
SC	20072008	08	0036	002	LYNCH ELEMENTARY SCHOOL	35679	16.89	*	*	*	*	*	*	*	*
SC	20082009	08	0036	002	LYNCH ELEMENTARY SCHOOL	35762	19.00	*	*	*	*	*	*	*	*
DI	20082009	08	0050	000	WEST BOYD SCHOOL DISTRICT	40515	20.30	*	*	25.19	25	*	*	*	*
SC	20082009	08	0050	001	WEST BOYD HIGH SCHOOL	40469	20.79	*	*	*	*	*	*	*	*
SC	20082009	08	0050	002	WEST BOYD MIDDLE SCHOOL	40244	20.63	*	*	*	*	*	*	*	*
SC	20082009	08	0050	003	WEST BOYD ELEMENTARY SCHOOL	41072	19.64	*	*	*	*	*	*	*	*
DI	19981999	09	0010	000	AINSWORTH COMMUNITY SCHOOLS	32906	16.16	12.00	0.1875	39.13	*	*	*	*	*
DI	20032004	09	0010	000	AINSWORTH COMMUNITY SCHOOLS	38951	20.14	12.00	0.2791	42.50	*	*	*	*	*
DI	20052006	09	0010	000	AINSWORTH COMMUNITY SCHOOLS	39634	20.05	14.00	0.3256	41.90	41	*	*	*	*
DI	20062007	09	0010	000	AINSWORTH COMMUNITY SCHOOLS	39933	20.51	14.00	0.3111	44.38	43	*	*	*	*
DI	20072008	09	0010	000	AINSWORTH COMMUNITY SCHOOLS	41820	20.19	13.00	0.3095	41.38	40	*	*	*	*
DI	20082009	09	0010	000	AINSWORTH COMMUNITY SCHOOLS	43028	19.27	15.00	0.3659	40.25	39	*	*	*	*
SC	19981999	09	0010	001	AINSWORTH HIGH SCHOOL	33191	14.39	*	*	14.18	*	*	*	*	*
SC	20032004	09	0010	001	AINSWORTH HIGH SCHOOL	69293	17.71	*	*	16.66	*	*	*	*	*
SC	20052006	09	0010	001	AINSWORTH HIGH SCHOOL	36505	16.10	*	*	15.62	15	*	*	*	*
SC	20062007	09	0010	001	AINSWORTH HIGH SCHOOL	37491	17.29	*	*	15.63	15	*	*	*	*
SC	20072008	09	0010	001	AINSWORTH HIGH SCHOOL	39229	16.67	*	*	15.43	14	*	*	*	*
SC	20082009	09	0010	001	AINSWORTH HIGH SCHOOL	41368	16.38	*	*	15.01	14	*	*	*	*
SC	19981999	09	0010	002	AINSWORTH ELEMENTARY SCHOOL	32435	17.39	*	*	15.30	*	*	*	*	*
SC	20032004	09	0010	002	AINSWORTH ELEMENTARY SCHOOL	59404	22.57	*	*	13.34	*	*	*	*	*
SC	20052006	09	0010	002	AINSWORTH ELEMENTARY SCHOOL	41851	23.47	*	*	13.65	14	*	*	*	*
SC	20062007	09	0010	002	AINSWORTH ELEMENTARY SCHOOL	43277	24.87	*	*	12.98	13	*	*	*	*
SC	20072008	09	0010	002	AINSWORTH ELEMENTARY SCHOOL	43560	23.19	*	*	13.99	14	*	*	*	*
SC	20082009	09	0010	002	AINSWORTH ELEMENTARY SCHOOL	41727	18.41	*	*	13.76	14	*	*	*	*
SC	19981999	09	0010	003	AINSWORTH MIDDLE SCHOOL	33201	16.26	*	*	*	*	*	*	*	*
SC	20032004	09	0010	003	AINSWORTH MIDDLE SCHOOL	*	17.43	*	*	11.99	*	*	*	*	*
SC	20052006	09	0010	003	AINSWORTH MIDDLE SCHOOL	38930	18.86	*	*	12.63	13	*	*	*	*
SC	20062007	09	0010	003	AINSWORTH MIDDLE SCHOOL	39778	19.16	*	*	11.77	12	*	*	*	*
SC	20072008	09	0010	003	AINSWORTH MIDDLE SCHOOL	41085	18.25	*	*	11.96	12	*	*	*	*
SC	20082009	09	0010	003	AINSWORTH MIDDLE SCHOOL	42275	17.89	*	*	11.48	11	*	*	*	*
DI	19981999	10	0002	000	GIBBON PUBLIC SCHOOLS	33832	16.80	24.00	0.5333	38.38	*	*	*	*	*
DI	20032004	10	0002	000	GIBBON PUBLIC SCHOOLS	39111	15.92	13.00	0.3611	36.00	*	*	*	*	*
DI	20052006	10	0002	000	GIBBON PUBLIC SCHOOLS	37577	15.05	15.00	0.3659	40.90	40	*	*	*	*
DI	20062007	10	0002	000	GIBBON PUBLIC SCHOOLS	39085	14.12	15.00	0.3571	41.40	40	*	*	*	*
DI	20072008	10	0002	000	GIBBON PUBLIC SCHOOLS	47309	13.91	17.00	0.3778	42.65	42	*	*	*	*
DI	20082009	10	0002	000	GIBBON PUBLIC SCHOOLS	43921	13.58	15.00	0.3488	42.00	42	*	*	*	*
SC	19981999	10	0002	001	GIBBON HIGH SCHOOL	33540	15.91	11.00	0.4783	20.41	*	*	*	*	*
SC	20032004	10	0002	001	GIBBON HIGH SCHOOL	46816	15.15	*	*	18.13	*	*	*	*	*
SC	20052006	10	0002	001	GIBBON HIGH SCHOOL	36875	15.24	*	*	21.50	21	*	*	*	*
SC	20062007	10	0002	001	GIBBON HIGH SCHOOL	39171	15.35	10.00	0.3846	22.00	22	*	*	*	*
SC	20072008	10	0002	001	GIBBON HIGH SCHOOL	51549	16.75	11.00	0.4583	21.00	21	*	*	*	*
SC	20082009	10	0002	001	GIBBON HIGH SCHOOL	44681	16.42	11.00	0.4583	21.85	22	*	*	*	*
SC	19981999	10	0002	002	GIBBON ELEMENTARY SCHOOL	33948	17.73	13.00	0.5909	17.97	*	*	*	*	*
SC	20032004	10	0002	002	GIBBON ELEMENTARY SCHOOL	63454	15.90	10.00	0.4762	18.87	*	*	*	*	*
SC	20052006	10	0002	002	GIBBON ELEMENTARY SCHOOL	36506	12.75	*	*	19.40	19	*	*	*	*
SC	20062007	10	0002	002	GIBBON ELEMENTARY SCHOOL	37730	11.33	*	*	19.40	19	*	*	*	*
SC	20072008	10	0002	002	GIBBON ELEMENTARY SCHOOL	41468	11.04	*	*	21.65	21	*	*	*	*
SC	20082009	10	0002	002	GIBBON ELEMENTARY SCHOOL	40307	10.13	*	*	20.15	20	*	*	*	*
DI	19981999	10	0007	000	KEARNEY PUBLIC SCHOOLS	33584	15.78	152.00	0.4510	277.31	*	*	*	*	*
DI	20032004	10	0007	000	KEARNEY PUBLIC SCHOOLS	40835	17.24	149.00	0.4791	302.98	*	*	*	*	*
DI	20052006	10	0007	000	KEARNEY PUBLIC SCHOOLS	42714	18.60	158.00	0.5032	305.00	301	*	*	*	*
DI	20062007	10	0007	000	KEARNEY PUBLIC SCHOOLS	44639	18.40	169.00	0.4927	330.73	327	*	*	*	*
DI	20072008	10	0007	000	KEARNEY PUBLIC SCHOOLS	46579	18.74	176.00	0.5101	332.18	328	*	*	*	*
DI	20082009	10	0007	000	KEARNEY PUBLIC SCHOOLS	49127	19.05	180.00	0.5279	331.21	327	*	*	*	*
SC	19981999	10	0007	001	KEARNEY SR HIGH SCHOOL	35212	17.90	48.00	0.5926	76.37	*	*	*	*	*
SC	20032004	10	0007	001	KEARNEY SR HIGH SCHOOL	45799	20.13	50.00	0.6024	84.50	*	*	*	*	*
SC	20052006	10	0007	001	KEARNEY SR HIGH SCHOOL	44930	20.76	52.00	0.5843	86.86	85	*	*	*	*
SC	20062007	10	0007	001	KEARNEY SR HIGH SCHOOL	47699	21.02	54.00	0.6000	87.06	85	*	*	*	*
SC	20072008	10	0007	001	KEARNEY SR HIGH SCHOOL	50130	22.28	56.00	0.6364	86.06	84	*	*	*	*
SC	20082009	10	0007	001	KEARNEY SR HIGH SCHOOL	52116	22.13	57.00	0.6404	87.06	85	*	*	*	*
SC	19981999	10	0007	002	HORIZON MIDDLE SCHOOL	32755	14.43	20.00	0.4545	37.53	*	*	*	*	*
SC	20032004	10	0007	002	HORIZON MIDDLE SCHOOL	60857	16.57	25.00	0.5682	40.10	*	*	*	*	*
SC	20052006	10	0007	002	HORIZON MIDDLE SCHOOL	42944	19.09	29.00	0.6591	38.50	39	*	*	*	*
SC	20062007	10	0007	002	HORIZON MIDDLE SCHOOL	44841	18.64	30.00	0.6818	38.50	39	*	*	*	*
SC	20072008	10	0007	002	HORIZON MIDDLE SCHOOL	45442	17.47	28.00	0.6222	39.42	38	*	*	*	*
SC	20082009	10	0007	002	HORIZON MIDDLE SCHOOL	47548	16.73	27.00	0.6136	40.12	39	*	*	*	*
SC	19981999	10	0007	003	BRYANT ELEMENTARY SCHOOL	32730	15.61	*	*	14.05	*	*	*	*	*
SC	20032004	10	0007	003	BRYANT ELEMENTARY SCHOOL	63552	17.38	*	*	18.60	*	*	*	*	*
SC	20052006	10	0007	003	BRYANT ELEMENTARY SCHOOL	41398	18.33	*	*	17.70	17	*	*	*	*
SC	20062007	10	0007	003	BRYANT ELEMENTARY SCHOOL	43274	17.36	12.00	0.4800	19.73	19	*	*	*	*
SC	20072008	10	0007	003	BRYANT ELEMENTARY SCHOOL	44331	18.12	10.00	0.4000	20.20	19	*	*	*	*
SC	20082009	10	0007	003	BRYANT ELEMENTARY SCHOOL	48340	20.64	11.00	0.4400	20.18	19	*	*	*	*
SC	19981999	10	0007	004	EMERSON ELEMENTARY SCHOOL	33967	18.89	*	*	13.35	*	*	*	*	*
