"DATAYEARS"	"Co-Dist"	"DistrictName"	"COUNTY_NAME"	"CLASS_CODE"	"DISTRICT_TYPE_CODE"	"AGENCYID"	"COUNTY"	"DISTRICT"	"SCHOOL"	"SchoolName"	"GRADE_CODE"	"FWNH"	"MWNH"	"FAPI"	"MAPI"	"FH"	"MH"	"FAIA"	"MAIA"	"FBNH"	"MBNH"	"MALE"	"FEMALE"	"TOTAL"
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-001"	"00"	"0008"	"001"	"EASTERN LEARNING CENTER       "	"02"	0	1	0	0	0	1	0	0	0	0	2	0	2
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-001"	"00"	"0008"	"001"	"EASTERN LEARNING CENTER       "	"03"	1	1	0	0	0	0	0	0	0	0	1	1	2
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-001"	"00"	"0008"	"001"	"EASTERN LEARNING CENTER       "	"04"	1	2	0	0	1	0	0	0	0	0	2	2	4
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-001"	"00"	"0008"	"001"	"EASTERN LEARNING CENTER       "	"05"	0	1	0	0	0	0	0	0	0	0	1	0	1
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-001"	"00"	"0008"	"001"	"EASTERN LEARNING CENTER       "	"06"	0	1	0	0	0	0	0	0	0	0	1	0	1
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-001"	"00"	"0008"	"001"	"EASTERN LEARNING CENTER       "	"07"	1	2	0	0	0	0	0	0	0	0	2	1	3
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-001"	"00"	"0008"	"001"	"EASTERN LEARNING CENTER       "	"08"	2	1	0	0	0	0	0	0	0	0	1	2	3
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-001"	"00"	"0008"	"001"	"EASTERN LEARNING CENTER       "	"09"	1	1	0	0	0	0	0	0	0	0	1	1	2
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-001"	"00"	"0008"	"001"	"EASTERN LEARNING CENTER       "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-001"	"00"	"0008"	"001"	"EASTERN LEARNING CENTER       "	"11"	0	1	0	0	0	0	0	0	0	0	1	0	1
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-001"	"00"	"0008"	"001"	"EASTERN LEARNING CENTER       "	"12"	0	3	0	0	0	0	0	0	0	0	3	0	3
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-001"	"00"	"0008"	"001"	"EASTERN LEARNING CENTER       "	"K "	2	1	0	0	0	1	0	0	0	0	2	2	4
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-001"	"00"	"0008"	"001"	"EASTERN LEARNING CENTER       "	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-002"	"00"	"0008"	"002"	"CENTRAL LEARNING CENTER       "	"01"	0	1	0	0	1	0	0	0	0	0	1	1	2
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-002"	"00"	"0008"	"002"	"CENTRAL LEARNING CENTER       "	"02"	1	0	0	0	0	0	0	0	0	0	0	1	1
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-002"	"00"	"0008"	"002"	"CENTRAL LEARNING CENTER       "	"03"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-002"	"00"	"0008"	"002"	"CENTRAL LEARNING CENTER       "	"04"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-002"	"00"	"0008"	"002"	"CENTRAL LEARNING CENTER       "	"05"	0	1	0	1	0	0	0	0	0	0	2	0	2
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-002"	"00"	"0008"	"002"	"CENTRAL LEARNING CENTER       "	"06"	1	0	0	0	0	0	0	0	0	0	0	1	1
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-002"	"00"	"0008"	"002"	"CENTRAL LEARNING CENTER       "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-002"	"00"	"0008"	"002"	"CENTRAL LEARNING CENTER       "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-002"	"00"	"0008"	"002"	"CENTRAL LEARNING CENTER       "	"09"	1	1	0	0	0	0	0	0	0	0	1	1	2
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-002"	"00"	"0008"	"002"	"CENTRAL LEARNING CENTER       "	"10"	1	0	0	0	0	0	0	0	0	0	0	1	1
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-002"	"00"	"0008"	"002"	"CENTRAL LEARNING CENTER       "	"11"	0	1	0	0	0	0	0	0	0	0	1	0	1
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-002"	"00"	"0008"	"002"	"CENTRAL LEARNING CENTER       "	"12"	3	4	0	0	0	0	0	0	0	0	4	3	7
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-002"	"00"	"0008"	"002"	"CENTRAL LEARNING CENTER       "	"K "	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-002"	"00"	"0008"	"002"	"CENTRAL LEARNING CENTER       "	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-003"	"00"	"0008"	"003"	"WESTERN LEARNING CENTER       "	"01"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-003"	"00"	"0008"	"003"	"WESTERN LEARNING CENTER       "	"02"	1	1	0	0	0	0	0	0	0	0	1	1	2
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-003"	"00"	"0008"	"003"	"WESTERN LEARNING CENTER       "	"03"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-003"	"00"	"0008"	"003"	"WESTERN LEARNING CENTER       "	"04"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-003"	"00"	"0008"	"003"	"WESTERN LEARNING CENTER       "	"05"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-003"	"00"	"0008"	"003"	"WESTERN LEARNING CENTER       "	"06"	0	2	0	0	0	0	0	0	0	0	2	0	2
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-003"	"00"	"0008"	"003"	"WESTERN LEARNING CENTER       "	"07"	1	1	0	0	1	0	0	0	0	0	1	2	3
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-003"	"00"	"0008"	"003"	"WESTERN LEARNING CENTER       "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-003"	"00"	"0008"	"003"	"WESTERN LEARNING CENTER       "	"09"	1	0	0	0	0	0	0	0	1	0	0	2	2
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-003"	"00"	"0008"	"003"	"WESTERN LEARNING CENTER       "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-003"	"00"	"0008"	"003"	"WESTERN LEARNING CENTER       "	"11"	2	1	0	0	0	0	0	0	0	0	1	2	3
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-003"	"00"	"0008"	"003"	"WESTERN LEARNING CENTER       "	"12"	5	2	0	0	0	0	0	0	0	0	2	5	7
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-003"	"00"	"0008"	"003"	"WESTERN LEARNING CENTER       "	"K "	0	0	0	0	1	0	0	0	0	0	0	1	1
"20052006"	"00-0008"	"EDUCATIONAL SERVICE UNIT 08   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0008-003"	"00"	"0008"	"003"	"WESTERN LEARNING CENTER       "	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-004"	"00"	"0009"	"004"	"RED CLOUD PRESCHOOL CNTR BASE "	"01"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-004"	"00"	"0009"	"004"	"RED CLOUD PRESCHOOL CNTR BASE "	"02"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-004"	"00"	"0009"	"004"	"RED CLOUD PRESCHOOL CNTR BASE "	"03"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-004"	"00"	"0009"	"004"	"RED CLOUD PRESCHOOL CNTR BASE "	"04"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-004"	"00"	"0009"	"004"	"RED CLOUD PRESCHOOL CNTR BASE "	"05"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-004"	"00"	"0009"	"004"	"RED CLOUD PRESCHOOL CNTR BASE "	"06"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-004"	"00"	"0009"	"004"	"RED CLOUD PRESCHOOL CNTR BASE "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-004"	"00"	"0009"	"004"	"RED CLOUD PRESCHOOL CNTR BASE "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-004"	"00"	"0009"	"004"	"RED CLOUD PRESCHOOL CNTR BASE "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-004"	"00"	"0009"	"004"	"RED CLOUD PRESCHOOL CNTR BASE "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-004"	"00"	"0009"	"004"	"RED CLOUD PRESCHOOL CNTR BASE "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-004"	"00"	"0009"	"004"	"RED CLOUD PRESCHOOL CNTR BASE "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-004"	"00"	"0009"	"004"	"RED CLOUD PRESCHOOL CNTR BASE "	"K "	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-004"	"00"	"0009"	"004"	"RED CLOUD PRESCHOOL CNTR BASE "	"PK"	12	7	0	0	0	0	0	0	0	0	7	12	19
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-005"	"00"	"0009"	"005"	"SUPERIOR PRESCHOOL CNTR BASE  "	"01"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-005"	"00"	"0009"	"005"	"SUPERIOR PRESCHOOL CNTR BASE  "	"02"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-005"	"00"	"0009"	"005"	"SUPERIOR PRESCHOOL CNTR BASE  "	"03"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-005"	"00"	"0009"	"005"	"SUPERIOR PRESCHOOL CNTR BASE  "	"04"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-005"	"00"	"0009"	"005"	"SUPERIOR PRESCHOOL CNTR BASE  "	"05"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-005"	"00"	"0009"	"005"	"SUPERIOR PRESCHOOL CNTR BASE  "	"06"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-005"	"00"	"0009"	"005"	"SUPERIOR PRESCHOOL CNTR BASE  "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-005"	"00"	"0009"	"005"	"SUPERIOR PRESCHOOL CNTR BASE  "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-005"	"00"	"0009"	"005"	"SUPERIOR PRESCHOOL CNTR BASE  "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-005"	"00"	"0009"	"005"	"SUPERIOR PRESCHOOL CNTR BASE  "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-005"	"00"	"0009"	"005"	"SUPERIOR PRESCHOOL CNTR BASE  "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-005"	"00"	"0009"	"005"	"SUPERIOR PRESCHOOL CNTR BASE  "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-005"	"00"	"0009"	"005"	"SUPERIOR PRESCHOOL CNTR BASE  "	"K "	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-005"	"00"	"0009"	"005"	"SUPERIOR PRESCHOOL CNTR BASE  "	"PK"	14	15	0	0	0	0	1	0	2	0	15	17	32
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-008"	"00"	"0009"	"008"	"LIFE SKILLS PROGRAM           "	"01"	1	0	0	0	0	0	0	0	0	0	0	1	1
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-008"	"00"	"0009"	"008"	"LIFE SKILLS PROGRAM           "	"02"	1	1	0	0	0	0	0	0	0	0	1	1	2
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-008"	"00"	"0009"	"008"	"LIFE SKILLS PROGRAM           "	"03"	0	2	0	0	0	0	0	0	0	1	3	0	3
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-008"	"00"	"0009"	"008"	"LIFE SKILLS PROGRAM           "	"04"	0	1	0	0	0	1	0	0	0	0	2	0	2
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-008"	"00"	"0009"	"008"	"LIFE SKILLS PROGRAM           "	"05"	0	3	0	0	0	0	0	0	0	0	3	0	3
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-008"	"00"	"0009"	"008"	"LIFE SKILLS PROGRAM           "	"06"	0	1	0	0	0	0	0	0	0	0	1	0	1
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-008"	"00"	"0009"	"008"	"LIFE SKILLS PROGRAM           "	"07"	1	2	0	0	0	0	0	0	0	0	2	1	3
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-008"	"00"	"0009"	"008"	"LIFE SKILLS PROGRAM           "	"08"	3	1	0	0	0	0	0	0	0	0	1	3	4
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-008"	"00"	"0009"	"008"	"LIFE SKILLS PROGRAM           "	"09"	3	5	0	0	0	0	0	0	0	0	5	3	8
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-008"	"00"	"0009"	"008"	"LIFE SKILLS PROGRAM           "	"10"	3	2	0	0	0	1	0	0	0	0	3	3	6
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-008"	"00"	"0009"	"008"	"LIFE SKILLS PROGRAM           "	"11"	3	3	0	0	0	0	0	1	0	0	4	3	7
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-008"	"00"	"0009"	"008"	"LIFE SKILLS PROGRAM           "	"12"	4	3	0	0	0	0	0	0	1	0	3	5	8
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-008"	"00"	"0009"	"008"	"LIFE SKILLS PROGRAM           "	"K "	3	3	0	0	0	0	0	0	0	0	3	3	6
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-008"	"00"	"0009"	"008"	"LIFE SKILLS PROGRAM           "	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-013"	"00"	"0009"	"013"	"BLUE HILL PRESCHOOL CNTR BASE "	"01"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-013"	"00"	"0009"	"013"	"BLUE HILL PRESCHOOL CNTR BASE "	"02"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-013"	"00"	"0009"	"013"	"BLUE HILL PRESCHOOL CNTR BASE "	"03"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-013"	"00"	"0009"	"013"	"BLUE HILL PRESCHOOL CNTR BASE "	"04"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-013"	"00"	"0009"	"013"	"BLUE HILL PRESCHOOL CNTR BASE "	"05"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-013"	"00"	"0009"	"013"	"BLUE HILL PRESCHOOL CNTR BASE "	"06"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-013"	"00"	"0009"	"013"	"BLUE HILL PRESCHOOL CNTR BASE "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-013"	"00"	"0009"	"013"	"BLUE HILL PRESCHOOL CNTR BASE "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-013"	"00"	"0009"	"013"	"BLUE HILL PRESCHOOL CNTR BASE "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-013"	"00"	"0009"	"013"	"BLUE HILL PRESCHOOL CNTR BASE "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-013"	"00"	"0009"	"013"	"BLUE HILL PRESCHOOL CNTR BASE "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-013"	"00"	"0009"	"013"	"BLUE HILL PRESCHOOL CNTR BASE "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-013"	"00"	"0009"	"013"	"BLUE HILL PRESCHOOL CNTR BASE "	"K "	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"00-0009"	"EDUCATIONAL SERVICE UNIT 09   "	"EDUCATIONAL SERVICE UNITS"	"0"	"ESU"	"00-0009-013"	"00"	"0009"	"013"	"BLUE HILL PRESCHOOL CNTR BASE "	"PK"	15	9	0	0	0	0	0	0	0	0	9	15	24
